id,Churn,genero,tiene +60,posee_pareja,posee_dependientes,tiempo_contrato,servicio_telefono,multiples_lineas,tipo_internet,seguridad_online,backup_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,tipo_contrato,factura_digital,metodo_pago,valor_mensal,total_cobrado
9710-NJERN,No,Femenino,0,No,No,39,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.15,826.0
9710-ZUSHQ,Sí,Femenino,1,No,No,37,Sí,Sí,Fiber optic,Sí,Sí,No,No,Sí,Sí,Mensual,Yes,Transferencia bancaria (automática),106.75,4056.75
9711-FJTBX,No,Masculino,0,Sí,Sí,56,Sí,No,Fiber optic,No,Sí,Sí,Sí,No,No,Anual,Yes,Cheque enviado por correo,85.85,4793.8
9714-EDSUC,No,Masculino,0,No,No,4,Sí,No,Fiber optic,Sí,Sí,No,Sí,No,Sí,Mensual,Yes,Cheque enviado por correo,94.9,360.55
9715-SBVSU,No,Masculino,0,Sí,Sí,14,Sí,No,DSL,Sí,Sí,No,No,No,Sí,Bienal,Yes,Transferencia bancaria (automática),61.4,815.55
9715-WZCLW,No,Masculino,0,Sí,Sí,71,Sí,Sí,Fiber optic,Sí,No,No,No,Sí,Sí,Bienal,Yes,Cheque electrónico,97.2,6910.3
9717-IOAAF,No,Masculino,0,No,Sí,27,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Yes,Tarjeta de crédito (automático),25.85,788.55
9717-QEBGU,No,Masculino,0,No,No,2,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,70.3,144.0
9720-JJJOR,No,Masculino,0,Sí,Sí,41,Sí,No,DSL,Sí,Sí,Sí,No,No,No,Anual,Yes,Transferencia bancaria (automática),60.3,2511.3
9722-UJOJR,Sí,Masculino,0,Sí,Sí,29,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,70.75,1974.8
9725-SCPZG,Sí,Masculino,0,No,Sí,1,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Cheque electrónico,90.85,90.85
9728-FTTVZ,Sí,Femenino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,69.2,69.2
9730-DRTMJ,No,Masculino,0,Sí,No,32,Sí,Sí,DSL,Sí,No,No,Sí,Sí,No,Anual,Yes,Tarjeta de crédito (automático),72.8,2333.05
9732-EQMWY,No,Femenino,0,Sí,No,49,Sí,No,Fiber optic,No,Sí,Sí,No,Sí,Sí,Mensual,No,Cheque electrónico,99.4,5025.0
9732-KPKBW,Sí,Masculino,0,No,No,1,Sí,No,DSL,Sí,No,No,Sí,No,No,Mensual,Yes,Cheque electrónico,53.95,53.95
9732-OUYRN,No,Femenino,0,Sí,No,49,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Tarjeta de crédito (automático),19.0,918.7
9734-UYXQI,Sí,Femenino,0,No,No,2,Sí,Sí,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,49.4,106.55
9734-YWGEX,Sí,Femenino,0,No,No,9,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,Mensual,No,Tarjeta de crédito (automático),98.3,923.5
9738-QLWTP,No,Masculino,0,No,No,39,Sí,No,Fiber optic,No,No,Sí,Sí,No,No,Anual,No,Cheque electrónico,81.9,3219.75
9739-JLPQJ,No,Femenino,0,Sí,Sí,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,No,Tarjeta de crédito (automático),117.5,8670.1
9741-YLNTD,No,Masculino,0,No,No,6,Sí,Sí,Fiber optic,No,No,No,Sí,No,Sí,Mensual,Yes,Transferencia bancaria (automática),87.95,522.35
9742-XOKTS,No,Masculino,0,Sí,Sí,67,Sí,Sí,Fiber optic,Sí,Sí,No,Sí,No,No,Anual,No,Cheque electrónico,89.55,6038.55
9743-DQKQW,No,Masculino,0,No,No,3,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,No,Cheque electrónico,25.1,79.8
9746-MDMBK,No,Masculino,0,Sí,Sí,47,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Transferencia bancaria (automática),113.45,5317.8
9746-UGFAC,No,Femenino,0,No,No,22,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Transferencia bancaria (automática),20.85,450.65
9746-YKGXB,No,Masculino,0,Sí,Sí,52,No,Sin servicio de teléfono,DSL,Sí,No,Sí,No,No,Sí,Anual,No,Transferencia bancaria (automática),44.25,2276.1
9747-DDZOS,Sí,Femenino,0,No,No,1,Sí,No,Fiber optic,No,No,Sí,No,No,No,Mensual,No,Transferencia bancaria (automática),73.5,73.5
9750-BOOHV,No,Femenino,0,No,No,32,No,Sin servicio de teléfono,DSL,Sí,No,No,No,No,No,Anual,No,Cheque enviado por correo,30.15,927.65
9752-ZNQUT,No,Femenino,0,No,No,1,Sí,No,DSL,No,Sí,No,No,No,No,Mensual,Yes,Cheque electrónico,48.6,48.6
9753-OYLBX,No,Femenino,0,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.5,20.5
9754-CLVZW,No,Femenino,0,Sí,Sí,26,No,Sin servicio de teléfono,DSL,Sí,Sí,No,Sí,No,No,Mensual,No,Tarjeta de crédito (automático),38.85,1025.15
9755-JHNMN,No,Femenino,0,No,No,49,Sí,No,DSL,Sí,Sí,Sí,Sí,No,No,Bienal,No,Transferencia bancaria (automática),67.4,3306.85
9758-MFWGD,No,Femenino,1,Sí,Sí,48,No,Sin servicio de teléfono,DSL,No,Sí,No,No,No,No,Anual,No,Transferencia bancaria (automática),29.9,1388.75
9761-XUJWD,No,Masculino,0,No,No,5,Sí,No,DSL,No,Sí,No,Sí,No,Sí,Mensual,Yes,Transferencia bancaria (automática),65.6,339.9
9762-YAQAA,No,Masculino,0,No,No,39,Sí,Sí,Fiber optic,No,Sí,No,No,No,No,Anual,No,Tarjeta de crédito (automático),81.4,3213.75
9763-GRSKD,No,Masculino,0,Sí,Sí,13,Sí,No,DSL,Sí,No,No,No,No,No,Mensual,Yes,Cheque enviado por correo,49.95,587.45
9763-PDTKK,Sí,Femenino,0,No,No,4,Sí,No,Fiber optic,Sí,No,Sí,Sí,No,Sí,Mensual,Yes,Transferencia bancaria (automática),94.4,387.2
9764-REAFF,No,Femenino,0,Sí,No,59,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),18.4,1057.85
9766-HGEDE,No,Femenino,0,Sí,No,17,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.35,307.0
9767-FFLEM,No,Masculino,0,No,No,38,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Tarjeta de crédito (automático),69.5,2625.25
9769-TSBZE,No,Femenino,0,No,Sí,70,Sí,Sí,DSL,Sí,Sí,No,Sí,No,No,Bienal,No,Cheque electrónico,66.0,4891.5
9770-KXGQU,No,Femenino,0,No,No,53,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,No,Anual,No,Cheque enviado por correo,98.6,5311.85
9770-LXDBK,No,Femenino,0,No,No,3,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.4,63.15
9773-PEQBZ,No,Masculino,0,No,No,10,Sí,Sí,Fiber optic,No,Sí,No,No,No,No,Mensual,No,Cheque electrónico,79.85,797.25
9774-NRNAU,No,Masculino,1,Sí,No,27,Sí,Sí,DSL,No,Sí,Sí,Sí,Sí,Sí,Mensual,Yes,Transferencia bancaria (automática),84.8,2309.55
9776-CLUJA,Sí,Femenino,1,Sí,No,51,Sí,Sí,Fiber optic,Sí,No,No,No,No,No,Mensual,Yes,Cheque electrónico,77.5,3807.35
9776-OJUZI,No,Femenino,1,No,No,65,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,No,Mensual,Yes,Transferencia bancaria (automática),95.45,6223.3
9777-IQHWP,No,Masculino,0,Sí,Sí,64,Sí,Sí,Fiber optic,Sí,No,Sí,No,No,Sí,Bienal,No,Transferencia bancaria (automática),93.4,5822.3
9777-WJJPR,No,Masculino,0,Sí,No,31,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,No,Mensual,No,Tarjeta de crédito (automático),88.65,2683.2
9778-OGKQZ,No,Masculino,0,Sí,No,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),92.0,6782.15
9779-DPNEJ,No,Femenino,0,Sí,Sí,22,Sí,No,Fiber optic,No,No,No,No,No,Sí,Mensual,Yes,Cheque electrónico,80.15,1790.65
9780-FKVVF,No,Masculino,0,No,No,6,Sí,No,DSL,Sí,No,No,No,No,Sí,Mensual,Yes,Transferencia bancaria (automática),59.15,336.7
9782-LGXMC,No,Femenino,0,Sí,Sí,49,Sí,No,DSL,Sí,No,Sí,Sí,No,No,Mensual,No,Transferencia bancaria (automática),61.75,3024.15
9786-IJYDL,No,Femenino,0,No,No,35,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Cheque enviado por correo,113.2,3914.05
9786-YWNHU,No,Femenino,0,Sí,Sí,63,Sí,No,DSL,Sí,Sí,Sí,Sí,No,No,Bienal,No,Cheque enviado por correo,63.55,4014.2
9787-XVQIU,Sí,Masculino,0,No,No,1,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,75.3,75.3
9788-HNGUT,No,Masculino,0,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),116.95,8594.4
9788-YTFGE,No,Masculino,0,No,No,7,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Cheque enviado por correo,19.95,147.5
9793-WECQC,No,Masculino,0,No,No,23,Sí,No,Fiber optic,No,Sí,No,No,Sí,Sí,Mensual,No,Cheque enviado por correo,95.3,2192.9
9795-NREXC,No,Femenino,0,Sí,No,64,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),85.0,5484.4
9795-SHUHB,No,Femenino,0,Sí,Sí,66,Sí,No,DSL,Sí,Sí,No,Sí,No,No,Bienal,Yes,Tarjeta de crédito (automático),58.2,3810.8
9795-VOWON,No,Masculino,0,No,No,7,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Anual,Yes,Tarjeta de crédito (automático),24.35,150.85
9796-BPKIW,No,Masculino,1,No,No,8,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Tarjeta de crédito (automático),69.95,562.7
9796-MVYXX,No,Femenino,1,No,No,14,No,Sin servicio de teléfono,DSL,Sí,No,Sí,Sí,No,No,Bienal,No,Cheque enviado por correo,39.7,692.35
9798-DRYDS,No,Femenino,0,Sí,Sí,17,Sí,Sí,DSL,No,No,Sí,Sí,No,No,Anual,Yes,Cheque enviado por correo,61.95,1070.7
9798-OPFEM,No,Femenino,0,No,No,46,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Yes,Cheque electrónico,21.1,937.1
9799-CAYJJ,No,Femenino,1,Sí,No,2,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,69.3,153.8
9800-ONTFE,No,Femenino,0,Sí,Sí,22,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Transferencia bancaria (automática),75.8,1615.1
9800-OUIGR,No,Masculino,0,Sí,Sí,66,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),20.0,1374.2
9801-GDWGV,Sí,Femenino,0,No,No,39,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Mensual,Yes,Cheque electrónico,103.45,3994.45
9801-NOSHQ,No,Masculino,0,No,Sí,23,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.8,465.45
9802-CAQUT,No,Femenino,0,Sí,Sí,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Bienal,No,Tarjeta de crédito (automático),109.55,7887.25
9803-FTJCG,No,Masculino,0,Sí,Sí,71,Sí,Sí,DSL,Sí,Sí,No,Sí,No,No,Anual,Yes,Tarjeta de crédito (automático),66.85,4748.7
9804-ICWBG,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,69.9,69.9
9805-FILKB,No,Masculino,0,Sí,Sí,46,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Yes,Transferencia bancaria (automática),20.2,845.6
9809-IMGCQ,Sí,Masculino,1,No,No,22,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Cheque electrónico,96.7,2082.95
9812-GHVRI,No,Femenino,0,No,No,40,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Mensual,No,Transferencia bancaria (automática),83.85,3532.25
9814-AOUDH,No,Masculino,0,No,No,53,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),19.5,1050.5
9817-APLHW,No,Masculino,0,No,No,12,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque electrónico,25.0,316.2
9818-XQCUV,No,Femenino,0,No,No,2,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.35,45.3
9819-FBNSV,No,Masculino,1,Sí,No,37,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Transferencia bancaria (automática),72.25,2575.45
9820-RMCQV,Sí,Femenino,0,No,No,11,Sí,No,DSL,Sí,No,No,No,No,No,Mensual,No,Tarjeta de crédito (automático),48.55,501.0
9821-BESNZ,No,Masculino,0,No,No,66,Sí,Sí,Fiber optic,No,Sí,No,Sí,Sí,Sí,Anual,Yes,Cheque electrónico,104.25,6860.6
9821-POOTN,Sí,Masculino,0,Sí,No,35,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,75.2,2576.2
9822-BIIGN,No,Masculino,0,Sí,Sí,53,Sí,Sí,DSL,Sí,No,No,Sí,No,Sí,Mensual,No,Cheque electrónico,71.85,3827.9
9822-OAOVB,No,Femenino,0,No,No,1,Sí,No,DSL,No,No,No,No,No,Sí,Mensual,Yes,Cheque electrónico,55.45,55.45
9822-WMWVG,No,Femenino,0,No,No,41,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,No,Mensual,Yes,Cheque electrónico,106.5,4282.4
9823-EALYC,No,Masculino,0,Sí,Sí,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,No,Bienal,Yes,Transferencia bancaria (automática),80.85,5727.45
9824-BEMCV,Sí,Masculino,0,Sí,Sí,17,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,69.0,1149.65
9824-QCJPK,No,Masculino,0,Sí,No,36,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.0,666.75
9825-YCXWZ,No,Femenino,1,No,No,41,Sí,No,Fiber optic,No,No,Sí,Sí,Sí,Sí,Anual,Yes,Transferencia bancaria (automática),101.1,4016.2
9828-AOQLM,Sí,Femenino,0,Sí,Sí,1,Sí,No,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,45.7,45.7
9828-QHFBK,No,Masculino,0,No,No,24,Sí,No,DSL,Sí,No,No,No,No,No,Mensual,Yes,Cheque electrónico,51.15,1275.7
9830-ECLEN,No,Masculino,0,Sí,Sí,58,No,Sin servicio de teléfono,DSL,Sí,Sí,Sí,No,Sí,No,Anual,No,Cheque enviado por correo,50.0,2919.85
9831-BPFRI,Sí,Femenino,0,Sí,Sí,39,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,No,No,Anual,Yes,Cheque electrónico,89.55,3474.45
9833-TGFHX,No,Masculino,0,Sí,Sí,42,Sí,Sí,Fiber optic,Sí,No,No,No,Sí,Sí,Anual,No,Cheque electrónico,97.1,4016.75
9835-ZIITK,Sí,Masculino,1,Sí,No,66,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Cheque electrónico,110.85,7491.75
9837-BMCLM,Sí,Masculino,0,No,No,3,Sí,No,Fiber optic,No,No,No,No,Sí,No,Mensual,Yes,Cheque electrónico,78.5,242.05
9837-FWLCH,No,Masculino,0,Sí,Sí,12,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Cheque electrónico,19.2,239.0
9838-BFCQT,No,Masculino,0,Sí,Sí,72,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,26.1,1851.45
9839-ETQOE,No,Masculino,0,No,Sí,43,No,Sin servicio de teléfono,DSL,Sí,Sí,Sí,No,No,No,Mensual,Yes,Cheque electrónico,40.45,1912.85
9840-DVNDC,Sí,Masculino,0,No,No,6,Sí,No,Fiber optic,No,No,No,No,Sí,No,Mensual,Yes,Tarjeta de crédito (automático),80.5,463.05
9840-EFJQB,No,Femenino,0,No,No,1,Sí,No,Fiber optic,No,Sí,No,No,No,No,Mensual,No,Cheque electrónico,74.35,74.35
9842-EFSYY,No,Femenino,0,No,Sí,4,No,Sin servicio de teléfono,DSL,Sí,Sí,Sí,No,Sí,Sí,Mensual,Yes,Cheque enviado por correo,57.2,223.75
9844-FELAJ,No,Femenino,1,Sí,Sí,70,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Cheque electrónico,107.9,7475.85
9845-PEEKO,No,Femenino,1,No,No,59,Sí,Sí,Fiber optic,No,Sí,No,No,No,No,Bienal,Yes,Tarjeta de crédito (automático),79.2,4590.35
9845-QOMAD,No,Masculino,0,Sí,Sí,14,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.75,309.35
9846-GKXAS,Sí,Femenino,0,No,No,9,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Transferencia bancaria (automática),90.8,809.75
9847-HNVGP,No,Masculino,0,No,No,17,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.95,310.6
9848-JQJTX,No,Masculino,0,No,No,72,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),100.9,7459.05
9850-OWRHQ,Sí,Femenino,0,Sí,No,3,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Tarjeta de crédito (automático),74.1,228.0
9851-KIELU,Sí,Masculino,0,No,No,10,Sí,No,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Mensual,Yes,Cheque electrónico,110.1,1043.3
9851-QXEEQ,Sí,Masculino,0,No,No,41,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Mensual,Yes,Cheque electrónico,104.7,4346.4
9853-JFZDU,No,Femenino,0,Sí,No,35,Sí,No,DSL,No,Sí,No,Sí,No,No,Mensual,No,Cheque electrónico,56.85,1861.1
9860-LISIZ,No,Femenino,0,No,No,34,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.35,673.2
9861-PDSZP,No,Femenino,0,No,No,72,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),108.05,7806.6
9862-KJTYK,No,Masculino,0,No,Sí,19,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,Yes,Tarjeta de crédito (automático),25.35,566.1
9863-JZAIC,Sí,Masculino,0,No,No,35,Sí,No,DSL,No,No,No,No,Sí,No,Mensual,No,Cheque enviado por correo,55.0,2010.55
9866-OCCKE,No,Femenino,1,Sí,No,72,Sí,Sí,Fiber optic,Sí,No,Sí,Sí,Sí,Sí,Bienal,Yes,Cheque enviado por correo,109.75,8075.35
9866-QEVEE,Sí,Masculino,0,No,No,19,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Mensual,Yes,Transferencia bancaria (automática),86.0,1532.45
9867-JCZSP,No,Femenino,0,Sí,Sí,17,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.75,418.25
9867-NNXLC,No,Femenino,0,No,No,22,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Cheque enviado por correo,20.05,470.2
9867-XOBQA,No,Femenino,0,No,Sí,21,No,Sin servicio de teléfono,DSL,Sí,Sí,Sí,Sí,Sí,No,Bienal,No,Cheque enviado por correo,53.15,1183.2
9871-ELEYA,No,Femenino,0,No,Sí,34,Sí,No,DSL,Sí,No,Sí,Sí,Sí,No,Bienal,No,Tarjeta de crédito (automático),67.65,2339.3
9873-MNDKV,No,Femenino,0,No,No,11,Sí,No,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque enviado por correo,44.65,472.25
9874-QLCLH,Sí,Femenino,0,Sí,Sí,17,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,Sí,Mensual,Yes,Cheque electrónico,104.2,1743.5
9878-TNQGW,Sí,Masculino,0,No,No,2,Sí,No,Fiber optic,No,No,No,No,No,Sí,Mensual,Yes,Cheque electrónico,80.95,171.15
9880-TDQAC,No,Femenino,0,Sí,Sí,72,No,Sin servicio de teléfono,DSL,No,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Cheque electrónico,60.0,4264.0
9881-VCZEP,No,Femenino,0,Sí,No,25,Sí,Sí,DSL,No,Sí,No,No,No,No,Mensual,No,Cheque electrónico,54.1,1373.0
9885-AIBVB,No,Masculino,0,Sí,No,29,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,No,Mensual,Yes,Cheque electrónico,85.8,2440.25
9885-CSMWE,Sí,Femenino,1,No,No,1,Sí,No,Fiber optic,No,No,No,No,Sí,No,Mensual,No,Cheque electrónico,78.45,78.45
9885-MFVSU,No,Femenino,0,Sí,Sí,35,No,Sin servicio de teléfono,DSL,Sí,No,No,Sí,Sí,No,Bienal,Yes,Tarjeta de crédito (automático),46.35,1662.05
9888-ZCUMM,No,Masculino,0,Sí,Sí,64,No,Sin servicio de teléfono,DSL,Sí,No,Sí,Sí,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),60.05,3845.45
9889-TMAHG,Sí,Masculino,1,No,No,8,Sí,No,Fiber optic,Sí,No,No,Sí,Sí,Sí,Mensual,No,Tarjeta de crédito (automático),100.3,832.35
9891-NQDBD,No,Femenino,0,Sí,No,28,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,25.55,672.2
9894-EZEWG,Sí,Femenino,0,No,No,1,Sí,No,Fiber optic,No,Sí,No,No,No,No,Mensual,Yes,Tarjeta de crédito (automático),74.3,74.3
9894-QMIMJ,No,Femenino,0,No,No,23,Sí,No,DSL,No,Sí,Sí,No,No,No,Anual,No,Transferencia bancaria (automática),55.8,1327.85
9895-VFOXH,No,Femenino,0,No,No,1,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,No,Cheque enviado por correo,24.4,24.4
9896-UYMIE,No,Masculino,0,No,No,66,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Transferencia bancaria (automática),114.3,7383.7
9897-KXHCM,Sí,Femenino,0,Sí,Sí,3,Sí,No,Fiber optic,No,No,No,No,No,Sí,Mensual,Yes,Cheque electrónico,80.3,250.05
9898-KZQDZ,Sí,Femenino,1,Sí,Sí,40,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Tarjeta de crédito (automático),94.55,3640.45
9903-LYSAB,No,Masculino,0,Sí,No,18,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,73.15,1305.95
9904-EHEVJ,No,Femenino,1,Sí,Sí,32,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,No,Mensual,Yes,Cheque enviado por correo,91.35,2896.55
9906-NHHVC,No,Femenino,1,No,No,65,No,Sin servicio de teléfono,DSL,No,Sí,Sí,No,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),53.5,3517.9
9907-SWKKF,Sí,Femenino,1,No,No,1,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,No,Cheque enviado por correo,25.05,25.05
9909-DFRJA,No,Femenino,0,No,No,26,Sí,No,Fiber optic,Sí,No,Sí,Sí,No,Sí,Anual,Yes,Transferencia bancaria (automática),95.85,2475.35
9909-IDLEK,No,Masculino,0,Sí,Sí,20,Sí,Sí,Fiber optic,No,Sí,No,Sí,Sí,No,Mensual,No,Cheque enviado por correo,96.8,1826.7
9912-GVSEQ,Sí,Femenino,1,Sí,No,26,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,Sí,Mensual,Yes,Cheque electrónico,93.85,2381.55
9912-OMZDS,No,Femenino,0,Sí,Sí,59,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Anual,Yes,Cheque electrónico,106.15,6256.2
9916-AYHTC,No,Masculino,0,No,No,48,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),19.85,916.0
9917-KWRBE,No,Femenino,0,Sí,Sí,41,Sí,Sí,DSL,Sí,Sí,Sí,No,Sí,No,Anual,Yes,Tarjeta de crédito (automático),78.35,3211.2
